epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1336.89,1.27907,0.62256,0.94027,0,0,0,0,0,0,0,0.0076834,0.0076834,0.0076834
119,1348.17,1.2793,0.62456,0.95747,0,0,0,0,0,0,0,0.0076636,0.0076636,0.0076636
120,1359.44,1.26035,0.61497,0.95704,0,0,0,0,0,0,0,0.0076438,0.0076438,0.0076438
121,1370.71,1.28688,0.62872,0.94467,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
122,1382.01,1.27624,0.62237,0.95478,0,0,0,0,0,0,0,0.0076042,0.0076042,0.0076042
123,1393.29,1.27115,0.61521,0.955,0,0,0,0,0,0,0,0.0075844,0.0075844,0.0075844
124,1404.61,1.23956,0.60603,0.94187,0,0,0,0,0,0,0,0.0075646,0.0075646,0.0075646
125,1415.9,1.26828,0.61698,0.94637,0,0,0,0,0,0,0,0.0075448,0.0075448,0.0075448
126,1427.18,1.26441,0.61234,0.94777,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
127,1438.48,1.26075,0.61078,0.95429,0,0,0,0,0,0,0,0.0075052,0.0075052,0.0075052
128,1449.76,1.26753,0.61708,0.94967,0,0,0,0,0,0,0,0.0074854,0.0074854,0.0074854
129,1461.05,1.25386,0.61529,0.94695,0,0,0,0,0,0,0,0.0074656,0.0074656,0.0074656
130,1472.31,1.22497,0.59228,0.93573,0,0,0,0,0,0,0,0.0074458,0.0074458,0.0074458
131,1483.58,1.25905,0.61068,0.94585,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
132,1494.88,1.25061,0.60316,0.95083,0,0,0,0,0,0,0,0.0074062,0.0074062,0.0074062
133,1506.17,1.24521,0.61144,0.94573,0,0,0,0,0,0,0,0.0073864,0.0073864,0.0073864
134,1517.5,1.22235,0.59611,0.93609,0,0,0,0,0,0,0,0.0073666,0.0073666,0.0073666
135,1528.88,1.20184,0.59251,0.93845,0,0,0,0,0,0,0,0.0073468,0.0073468,0.0073468
136,1540.19,1.22364,0.60838,0.93893,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
137,1551.49,1.21675,0.59869,0.94386,0,0,0,0,0,0,0,0.0073072,0.0073072,0.0073072
138,1562.81,1.22455,0.59278,0.93693,0,0,0,0,0,0,0,0.0072874,0.0072874,0.0072874
139,1574.09,1.19902,0.58758,0.94134,0,0,0,0,0,0,0,0.0072676,0.0072676,0.0072676
140,1585.35,1.21068,0.59088,0.94118,0,0,0,0,0,0,0,0.0072478,0.0072478,0.0072478
141,1596.63,1.21119,0.59142,0.9398,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
142,1607.9,1.20985,0.58759,0.94018,0,0,0,0,0,0,0,0.0072082,0.0072082,0.0072082
143,1619.19,1.20537,0.59035,0.93348,0,0,0,0,0,0,0,0.0071884,0.0071884,0.0071884
144,1630.48,1.22519,0.59538,0.93306,0,0,0,0,0,0,0,0.0071686,0.0071686,0.0071686
145,1641.78,1.20955,0.59525,0.94486,0,0,0,0,0,0,0,0.0071488,0.0071488,0.0071488
146,1653.05,1.20145,0.58942,0.93558,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
147,1664.34,1.19241,0.58666,0.9308,0,0,0,0,0,0,0,0.0071092,0.0071092,0.0071092
148,1675.62,1.19199,0.58588,0.93569,0,0,0,0,0,0,0,0.0070894,0.0070894,0.0070894
149,1686.92,1.21472,0.5859,0.9306,0,0,0,0,0,0,0,0.0070696,0.0070696,0.0070696
150,1698.23,1.19028,0.57587,0.93017,0,0,0,0,0,0,0,0.0070498,0.0070498,0.0070498
151,1709.52,1.19012,0.57784,0.92724,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
152,1720.82,1.17628,0.57318,0.9209,0,0,0,0,0,0,0,0.0070102,0.0070102,0.0070102
153,1732.08,1.18027,0.57048,0.93819,0,0,0,0,0,0,0,0.0069904,0.0069904,0.0069904
154,1743.36,1.18371,0.57719,0.92417,0,0,0,0,0,0,0,0.0069706,0.0069706,0.0069706
155,1754.67,1.18768,0.57128,0.92078,0,0,0,0,0,0,0,0.0069508,0.0069508,0.0069508
156,1765.96,1.16718,0.56813,0.92739,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
157,1777.25,1.18327,0.57645,0.92608,0,0,0,0,0,0,0,0.0069112,0.0069112,0.0069112
158,1788.53,1.16147,0.56138,0.93963,0,0,0,0,0,0,0,0.0068914,0.0068914,0.0068914
159,1799.82,1.17577,0.57055,0.93496,0,0,0,0,0,0,0,0.0068716,0.0068716,0.0068716
160,1811.1,1.17481,0.57716,0.92843,0,0,0,0,0,0,0,0.0068518,0.0068518,0.0068518
161,1822.38,1.15149,0.56093,0.91804,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
162,1833.67,1.16632,0.56383,0.92104,0,0,0,0,0,0,0,0.0068122,0.0068122,0.0068122
163,1844.94,1.18929,0.57166,0.92537,0,0,0,0,0,0,0,0.0067924,0.0067924,0.0067924
164,1856.23,1.15801,0.56428,0.92206,0,0,0,0,0,0,0,0.0067726,0.0067726,0.0067726
165,1867.52,1.17519,0.5628,0.92648,0,0,0,0,0,0,0,0.0067528,0.0067528,0.0067528
166,1878.84,1.16169,0.56167,0.91421,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
167,1890.11,1.15851,0.55749,0.92086,0,0,0,0,0,0,0,0.0067132,0.0067132,0.0067132
168,1901.4,1.16263,0.56614,0.92366,0,0,0,0,0,0,0,0.0066934,0.0066934,0.0066934
169,1912.7,1.16299,0.56485,0.91942,0,0,0,0,0,0,0,0.0066736,0.0066736,0.0066736
170,1923.98,1.15614,0.56473,0.91751,0,0,0,0,0,0,0,0.0066538,0.0066538,0.0066538
171,1935.26,1.14197,0.5563,0.91485,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
172,1946.54,1.12265,0.54929,0.92195,0,0,0,0,0,0,0,0.0066142,0.0066142,0.0066142
173,1957.83,1.13734,0.55326,0.92162,0,0,0,0,0,0,0,0.0065944,0.0065944,0.0065944
174,1969.13,1.13187,0.54747,0.91939,0,0,0,0,0,0,0,0.0065746,0.0065746,0.0065746
175,1980.4,1.14713,0.55684,0.9119,0,0,0,0,0,0,0,0.0065548,0.0065548,0.0065548
176,1991.69,1.15028,0.55936,0.91501,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
177,2002.98,1.13442,0.5504,0.91028,0,0,0,0,0,0,0,0.0065152,0.0065152,0.0065152
178,2014.26,1.1139,0.54184,0.91178,0,0,0,0,0,0,0,0.0064954,0.0064954,0.0064954
179,2025.55,1.14044,0.54679,0.91427,0,0,0,0,0,0,0,0.0064756,0.0064756,0.0064756
180,2036.91,1.13412,0.54868,0.91996,0,0,0,0,0,0,0,0.0064558,0.0064558,0.0064558
181,2048.19,1.13197,0.5436,0.91247,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
182,2059.53,1.13299,0.5476,0.91416,0,0,0,0,0,0,0,0.0064162,0.0064162,0.0064162
183,2070.82,1.13192,0.55173,0.91506,0,0,0,0,0,0,0,0.0063964,0.0063964,0.0063964
184,2082.13,1.12285,0.54666,0.91391,0,0,0,0,0,0,0,0.0063766,0.0063766,0.0063766
185,2093.5,1.11386,0.53868,0.91305,0,0,0,0,0,0,0,0.0063568,0.0063568,0.0063568
186,2104.79,1.10388,0.54037,0.91393,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
187,2116.09,1.12067,0.5455,0.91175,0,0,0,0,0,0,0,0.0063172,0.0063172,0.0063172
188,2127.38,1.12275,0.54366,0.90776,0,0,0,0,0,0,0,0.0062974,0.0062974,0.0062974
189,2138.71,1.0916,0.53543,0.90317,0,0,0,0,0,0,0,0.0062776,0.0062776,0.0062776
190,2150,1.12626,0.54349,0.91296,0,0,0,0,0,0,0,0.0062578,0.0062578,0.0062578
191,2161.32,1.12132,0.54489,0.90747,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
192,2172.6,1.1005,0.53479,0.91244,0,0,0,0,0,0,0,0.0062182,0.0062182,0.0062182
193,2183.93,1.10317,0.53174,0.91146,0,0,0,0,0,0,0,0.0061984,0.0061984,0.0061984
194,2195.24,1.10645,0.54241,0.9102,0,0,0,0,0,0,0,0.0061786,0.0061786,0.0061786
195,2206.51,1.11175,0.53559,0.9089,0,0,0,0,0,0,0,0.0061588,0.0061588,0.0061588
