epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,7511.68,1.6611,1.09294,1.19306,0.69132,0.57068,0.62705,0.29816,2.20192,1.6772,1.41561,0.006436,0.006436,0.006436
110,7580.57,1.66494,1.0937,1.18279,0.69016,0.56993,0.62793,0.2982,2.20312,1.67643,1.41592,0.006403,0.006403,0.006403
111,7648.7,1.63621,1.06822,1.17352,0.68768,0.56952,0.62891,0.29927,2.20384,1.67522,1.41661,0.00637,0.00637,0.00637
112,7717.71,1.63753,1.05462,1.17221,0.59793,0.62825,0.63147,0.29893,2.20397,1.67397,1.41608,0.006337,0.006337,0.006337
113,7787,1.64587,1.06789,1.17757,0.60176,0.63193,0.63079,0.29847,2.20443,1.6738,1.4152,0.006304,0.006304,0.006304
114,7855.85,1.63464,1.06194,1.16358,0.60058,0.63065,0.63075,0.29673,2.2049,1.67316,1.41483,0.006271,0.006271,0.006271
115,7924.83,1.62479,1.05114,1.17224,0.59712,0.6296,0.62773,0.29577,2.20424,1.67385,1.41403,0.006238,0.006238,0.006238
116,7993.07,1.62708,1.05191,1.16979,0.59911,0.63064,0.62973,0.29615,2.20422,1.67519,1.41394,0.006205,0.006205,0.006205
117,8062.24,1.61839,1.04846,1.16782,0.60164,0.63051,0.62951,0.29639,2.20416,1.67645,1.41375,0.006172,0.006172,0.006172
118,8130.78,1.62127,1.04418,1.16247,0.60121,0.6236,0.63041,0.29658,2.20401,1.67816,1.41333,0.006139,0.006139,0.006139
119,8198.99,1.60834,1.02914,1.1612,0.60891,0.6166,0.63021,0.29664,2.20403,1.67939,1.41267,0.006106,0.006106,0.006106
120,8267.39,1.61187,1.03711,1.15779,0.61016,0.61738,0.62997,0.2967,2.20345,1.68115,1.41135,0.006073,0.006073,0.006073
121,8336.21,1.60018,1.02051,1.15735,0.60732,0.62058,0.62974,0.29667,2.20316,1.68157,1.41016,0.00604,0.00604,0.00604
122,8405.12,1.59076,1.01628,1.151,0.60729,0.62444,0.62967,0.29554,2.20281,1.68261,1.40897,0.006007,0.006007,0.006007
123,8473.2,1.59747,1.0159,1.15562,0.60348,0.62296,0.62953,0.29756,2.20216,1.68379,1.40824,0.005974,0.005974,0.005974
124,8542.06,1.59166,1.01468,1.15276,0.60539,0.63162,0.63183,0.2965,2.20195,1.68448,1.40766,0.005941,0.005941,0.005941
125,8610.95,1.59208,1.01449,1.14806,0.60729,0.63094,0.63138,0.29769,2.20237,1.6844,1.40824,0.005908,0.005908,0.005908
126,8680.02,1.57913,0.99749,1.13928,0.60882,0.63192,0.63138,0.29825,2.20198,1.68636,1.40752,0.005875,0.005875,0.005875
127,8748.37,1.59492,1.01222,1.14995,0.61505,0.62659,0.63167,0.29853,2.20122,1.68803,1.40623,0.005842,0.005842,0.005842
128,8816.52,1.57545,0.99791,1.14381,0.61492,0.63033,0.6316,0.29747,2.20096,1.68999,1.4058,0.005809,0.005809,0.005809
129,8885.09,1.5785,1.00412,1.14103,0.616,0.63037,0.63133,0.2977,2.19942,1.69151,1.4043,0.005776,0.005776,0.005776
130,8953.79,1.57359,0.99564,1.1415,0.61705,0.63007,0.63172,0.29827,2.19852,1.69316,1.40297,0.005743,0.005743,0.005743
131,9021.86,1.56592,0.98585,1.1379,0.61635,0.624,0.63121,0.29845,2.19887,1.69391,1.40282,0.00571,0.00571,0.00571
132,9089.89,1.57303,0.99295,1.14029,0.61638,0.62531,0.63218,0.2985,2.19867,1.69487,1.40163,0.005677,0.005677,0.005677
133,9159.18,1.56731,0.98494,1.13935,0.62017,0.62276,0.63167,0.29998,2.1986,1.69615,1.40121,0.005644,0.005644,0.005644
134,9228.38,1.55786,0.98496,1.1366,0.62346,0.6081,0.63223,0.30069,2.19912,1.69782,1.40161,0.005611,0.005611,0.005611
135,9297.29,1.5454,0.97279,1.13066,0.62311,0.60858,0.63297,0.30007,2.20026,1.69814,1.40194,0.005578,0.005578,0.005578
136,9365.41,1.55379,0.97967,1.13552,0.61593,0.61412,0.63352,0.30266,2.20018,1.69901,1.40179,0.005545,0.005545,0.005545
137,9433.91,1.53944,0.96873,1.12404,0.61339,0.61567,0.63384,0.30248,2.2,1.69968,1.40072,0.005512,0.005512,0.005512
138,9501.98,1.54579,0.96082,1.12893,0.61766,0.61945,0.63493,0.30326,2.20087,1.70118,1.40165,0.005479,0.005479,0.005479
139,9570.21,1.54043,0.95739,1.12417,0.61803,0.62188,0.63462,0.30318,2.20127,1.70307,1.4022,0.005446,0.005446,0.005446
140,9638.56,1.54229,0.95613,1.12227,0.6159,0.62099,0.6347,0.30272,2.20112,1.70458,1.40228,0.005413,0.005413,0.005413
141,9706.75,1.53242,0.95377,1.11936,0.60515,0.61948,0.63416,0.3022,2.19968,1.708,1.4008,0.00538,0.00538,0.00538
142,9775.4,1.5323,0.95634,1.11884,0.60446,0.62121,0.63465,0.30259,2.19892,1.70967,1.4006,0.005347,0.005347,0.005347
