epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
263,7027.87,0.39004,0.29146,0.24456,0.98459,0.99007,0.94955,0.97618,0.96347,0.98865,0.94819,0.97531,0.96376,0.1172,0.69798,0.15023,0.80654,0.001354,0.001354,0.001354
264,7054.47,0.38418,0.2986,0.24488,0.97987,0.99009,0.95167,0.97691,0.96358,0.98868,0.95031,0.97599,0.96433,0.1164,0.70494,0.14887,0.8061,0.001321,0.001321,0.001321
265,7081.33,0.39184,0.29818,0.25162,0.98725,0.9929,0.95076,0.97864,0.96484,0.99147,0.9494,0.97714,0.96533,0.11552,0.6961,0.14186,0.80486,0.001288,0.001288,0.001288
266,7108.27,0.38599,0.29079,0.24692,0.98326,0.99111,0.95102,0.97887,0.96462,0.98969,0.94966,0.97705,0.96545,0.11478,0.69968,0.14081,0.80364,0.001255,0.001255,0.001255
267,7134.8,0.38377,0.29217,0.24578,0.97746,0.98873,0.95476,0.98,0.96548,0.98732,0.95345,0.97775,0.96661,0.11507,0.70302,0.14265,0.80375,0.001222,0.001222,0.001222
268,7161.17,0.3898,0.30025,0.24128,0.98293,0.99011,0.95329,0.97942,0.96561,0.9887,0.95193,0.97749,0.96603,0.11271,0.70244,0.14587,0.80279,0.001189,0.001189,0.001189
269,7187.8,0.38281,0.26368,0.23477,0.97404,0.99012,0.9546,0.97931,0.96548,0.98871,0.95324,0.97726,0.96483,0.11185,0.70377,0.14489,0.8028,0.001156,0.001156,0.001156
270,7214.51,0.37353,0.27014,0.23268,0.97135,0.98897,0.95646,0.9786,0.96522,0.98757,0.9551,0.97666,0.96438,0.11123,0.70723,0.14494,0.80269,0.001123,0.001123,0.001123
271,7241.12,0.38281,0.28209,0.24238,0.97843,0.98713,0.95646,0.97626,0.96281,0.98573,0.9551,0.97468,0.96215,0.11185,0.71128,0.14491,0.8022,0.00109,0.00109,0.00109
272,7268.01,0.37493,0.2753,0.23571,0.97558,0.99267,0.95102,0.97599,0.96272,0.98744,0.95238,0.97397,0.9614,0.11225,0.71223,0.14695,0.80231,0.001057,0.001057,0.001057
273,7294.99,0.38308,0.29463,0.24577,0.97692,0.9929,0.95068,0.97665,0.96281,0.9891,0.95238,0.97407,0.96196,0.11223,0.71406,0.14728,0.80189,0.001024,0.001024,0.001024
274,7321.42,0.37244,0.29046,0.23627,0.97351,0.99276,0.94966,0.97589,0.9626,0.98837,0.95238,0.9733,0.96151,0.11202,0.71009,0.14782,0.80172,0.000991,0.000991,0.000991
275,7348.01,0.36921,0.28708,0.237,0.97396,0.99127,0.95102,0.97349,0.96007,0.99008,0.95059,0.97092,0.95997,0.11203,0.7085,0.15031,0.80085,0.000958,0.000958,0.000958
276,7374.87,0.36914,0.28483,0.23691,0.96578,0.9929,0.95069,0.97347,0.96046,0.99008,0.95023,0.97091,0.95956,0.11179,0.70629,0.14827,0.80071,0.000925,0.000925,0.000925
277,7401.43,0.37261,0.28378,0.23599,0.97045,0.9929,0.95074,0.97283,0.95966,0.99007,0.95004,0.97071,0.9586,0.11145,0.70999,0.14704,0.79996,0.000892,0.000892,0.000892
278,7428.16,0.37868,0.29146,0.24244,0.97476,0.9929,0.95093,0.9725,0.95901,0.99148,0.94957,0.97003,0.95798,0.11189,0.7105,0.14493,0.80075,0.000859,0.000859,0.000859
279,7454.99,0.38195,0.29275,0.23883,0.97831,0.99195,0.95102,0.97173,0.95821,0.99053,0.94966,0.96978,0.95703,0.11297,0.70753,0.1472,0.80105,0.000826,0.000826,0.000826
280,7481.97,0.38025,0.28458,0.23713,0.97353,0.99149,0.95105,0.97121,0.95727,0.99007,0.94969,0.96921,0.9558,0.11449,0.71727,0.15017,0.80257,0.000793,0.000793,0.000793
281,7509.15,0.37613,0.28237,0.23425,0.97489,0.99159,0.94966,0.97148,0.95844,0.99017,0.9483,0.9696,0.9564,0.11497,0.7041,0.15508,0.80169,0.00076,0.00076,0.00076
282,7536.04,0.37183,0.28278,0.23602,0.96537,0.99203,0.95102,0.97179,0.95812,0.99062,0.94966,0.9699,0.95726,0.11492,0.70445,0.1537,0.80188,0.000727,0.000727,0.000727
283,7562.98,0.36983,0.28305,0.23104,0.97243,0.9929,0.95099,0.97183,0.95802,0.99148,0.94963,0.96985,0.95704,0.11473,0.70768,0.15377,0.80187,0.000694,0.000694,0.000694
284,7589.52,0.37216,0.28263,0.23333,0.97163,0.99132,0.95102,0.97156,0.9576,0.9899,0.94966,0.96957,0.95677,0.11494,0.70604,0.1545,0.80181,0.000661,0.000661,0.000661
285,7615.95,0.37376,0.28412,0.23611,0.97246,0.99288,0.94823,0.97154,0.95734,0.99145,0.94687,0.96938,0.95648,0.115,0.70642,0.1547,0.80177,0.000628,0.000628,0.000628
286,7642.39,0.37271,0.27664,0.23715,0.97274,0.99216,0.94966,0.97159,0.95715,0.99074,0.9483,0.96894,0.95638,0.11517,0.70969,0.15612,0.80206,0.000595,0.000595,0.000595
287,7669.03,0.36217,0.27619,0.23113,0.96804,0.9918,0.9483,0.97118,0.95722,0.99038,0.94694,0.96856,0.9562,0.11535,0.71258,0.15643,0.80261,0.000562,0.000562,0.000562
288,7695.66,0.36964,0.27192,0.23271,0.97051,0.99148,0.94958,0.96984,0.95738,0.99006,0.9485,0.96906,0.95641,0.11493,0.71357,0.15626,0.80272,0.000529,0.000529,0.000529
289,7722.35,0.37003,0.27994,0.23415,0.97281,0.99149,0.95102,0.97194,0.95797,0.99007,0.94966,0.9697,0.95668,0.11475,0.71279,0.15496,0.80274,0.000496,0.000496,0.000496
290,7748.95,0.37818,0.28953,0.23182,0.9741,0.99192,0.95102,0.97239,0.95828,0.9905,0.94966,0.97058,0.95693,0.11463,0.71391,0.15363,0.80266,0.000463,0.000463,0.000463
291,7777.06,0.17953,0.21174,0.18525,0.8828,0.99221,0.95102,0.97416,0.95946,0.99079,0.94966,0.9719,0.95698,0.11348,0.72219,0.1471,0.80132,0.00043,0.00043,0.00043
292,7803.8,0.17208,0.18861,0.14331,0.87008,0.99289,0.95026,0.97505,0.95907,0.99147,0.94895,0.9733,0.95696,0.11323,0.72661,0.14306,0.80049,0.000397,0.000397,0.000397
293,7830.77,0.15887,0.18146,0.13383,0.86703,0.99009,0.95125,0.97636,0.95931,0.98867,0.94989,0.97394,0.95672,0.11329,0.73092,0.141,0.80044,0.000364,0.000364,0.000364
294,7857.44,0.16434,0.17252,0.13345,0.87519,0.9901,0.9525,0.97591,0.95769,0.98869,0.95114,0.97411,0.95552,0.11329,0.73668,0.14009,0.80066,0.000331,0.000331,0.000331
295,7884.08,0.1593,0.18419,0.12868,0.86109,0.98599,0.95752,0.97574,0.95742,0.98459,0.95616,0.97418,0.95578,0.11313,0.73915,0.1381,0.80068,0.000298,0.000298,0.000298
296,7910.45,0.15975,0.16968,0.12922,0.87438,0.98598,0.95706,0.97601,0.95749,0.98458,0.9557,0.9748,0.95664,0.11291,0.73345,0.13763,0.80059,0.000265,0.000265,0.000265
297,7937.05,0.16761,0.18719,0.13304,0.87879,0.98598,0.95711,0.97632,0.95783,0.98458,0.95575,0.97523,0.95701,0.1124,0.73333,0.13623,0.8006,0.000232,0.000232,0.000232
298,7963.53,0.15932,0.1824,0.13086,0.86522,0.98598,0.9571,0.97649,0.95789,0.98458,0.95574,0.97537,0.95705,0.112,0.73206,0.13513,0.80044,0.000199,0.000199,0.000199
299,7989.92,0.15689,0.18044,0.12601,0.86947,0.98599,0.95743,0.97661,0.95844,0.98459,0.95607,0.97553,0.95753,0.1121,0.73564,0.13549,0.80109,0.000166,0.000166,0.000166
300,8016.6,0.15991,0.18332,0.13018,0.86853,0.98827,0.9551,0.97682,0.95864,0.98686,0.95374,0.97571,0.95791,0.1124,0.73631,0.13461,0.80154,0.000133,0.000133,0.000133
