epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,15000.1,1.43085,0.86819,1.05986,0.61625,0.60809,0.63446,0.31722,2.20613,1.76545,1.37269,0.004126,0.004126,0.004126
180,15083.3,1.43235,0.86496,1.05767,0.61794,0.6087,0.63442,0.31731,2.20758,1.76727,1.37325,0.004093,0.004093,0.004093
181,15166.6,1.42093,0.86092,1.05922,0.61687,0.61094,0.63398,0.31757,2.20898,1.76897,1.37385,0.00406,0.00406,0.00406
182,15250.1,1.41955,0.85214,1.04918,0.61873,0.61105,0.63369,0.31687,2.21024,1.77159,1.37463,0.004027,0.004027,0.004027
183,15333.5,1.42427,0.85916,1.05467,0.61929,0.61243,0.63368,0.31769,2.21143,1.77394,1.37537,0.003994,0.003994,0.003994
184,15417.2,1.40586,0.84254,1.05494,0.61787,0.61442,0.63338,0.31775,2.21321,1.77477,1.37661,0.003961,0.003961,0.003961
185,15501.2,1.41718,0.85573,1.0531,0.61451,0.61697,0.63375,0.31809,2.21465,1.77584,1.3777,0.003928,0.003928,0.003928
186,15584.4,1.40863,0.84798,1.044,0.61102,0.6183,0.6343,0.31783,2.2151,1.77778,1.37854,0.003895,0.003895,0.003895
187,15668,1.40117,0.83545,1.04779,0.61547,0.61761,0.63266,0.31731,2.21531,1.77795,1.37847,0.003862,0.003862,0.003862
188,15751.5,1.38569,0.82601,1.04431,0.61637,0.61766,0.63298,0.31753,2.21618,1.77865,1.37886,0.003829,0.003829,0.003829
