epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,856.078,1.36519,0.67545,0.98358,0.84966,0.76603,0.83366,0.41338,1.50485,0.75187,1.10292,0.008317,0.008317,0.008317
87,865.958,1.38043,0.68577,0.98415,0.84309,0.74748,0.82236,0.40797,1.53959,0.76449,1.12409,0.0082972,0.0082972,0.0082972
88,875.872,1.37858,0.68543,0.99027,0.8681,0.76104,0.83817,0.41135,1.54841,0.79206,1.1158,0.0082774,0.0082774,0.0082774
89,885.767,1.3567,0.68055,0.97881,0.85502,0.75118,0.8308,0.41737,1.52074,0.74009,1.10595,0.0082576,0.0082576,0.0082576
90,895.659,1.38181,0.6832,0.98374,0.87053,0.76874,0.8292,0.41174,1.53054,0.7599,1.10647,0.0082378,0.0082378,0.0082378
91,905.541,1.35425,0.67308,0.97252,0.84559,0.76784,0.83331,0.42158,1.50002,0.77483,1.09204,0.008218,0.008218,0.008218
92,915.402,1.34835,0.66587,0.97464,0.83937,0.74706,0.82247,0.41467,1.49861,0.77102,1.10107,0.0081982,0.0081982,0.0081982
93,925.266,1.34788,0.66315,0.97271,0.86797,0.74616,0.83291,0.41668,1.52762,0.76905,1.11683,0.0081784,0.0081784,0.0081784
94,935.351,1.33097,0.66121,0.96832,0.86993,0.75248,0.84389,0.4214,1.49608,0.74077,1.10587,0.0081586,0.0081586,0.0081586
95,945.51,1.35845,0.66552,0.97788,0.86093,0.77236,0.8444,0.4204,1.53236,0.76798,1.11946,0.0081388,0.0081388,0.0081388
96,955.43,1.35531,0.65395,0.97154,0.82881,0.77409,0.83673,0.41522,1.49461,0.75812,1.10022,0.008119,0.008119,0.008119
97,965.295,1.33486,0.65927,0.97642,0.83654,0.76784,0.83104,0.42342,1.50505,0.75249,1.1099,0.0080992,0.0080992,0.0080992
98,975.163,1.35256,0.66201,0.97524,0.83341,0.7773,0.84028,0.42074,1.52426,0.75539,1.10692,0.0080794,0.0080794,0.0080794
99,985.046,1.36377,0.66495,0.98077,0.84706,0.76874,0.8387,0.42314,1.50803,0.73761,1.10029,0.0080596,0.0080596,0.0080596
100,994.935,1.31783,0.64876,0.97407,0.84085,0.79228,0.8482,0.42748,1.50029,0.75801,1.09242,0.0080398,0.0080398,0.0080398
101,1004.84,1.34705,0.66444,0.97646,0.85974,0.76413,0.84757,0.43031,1.50084,0.75203,1.10535,0.00802,0.00802,0.00802
102,1014.77,1.30671,0.64236,0.96393,0.85105,0.76513,0.83137,0.42388,1.50309,0.75489,1.09294,0.0080002,0.0080002,0.0080002
103,1024.63,1.30823,0.64694,0.96603,0.86768,0.77326,0.8368,0.42253,1.50152,0.74336,1.10294,0.0079804,0.0079804,0.0079804
104,1034.73,1.33893,0.65323,0.96666,0.85285,0.77484,0.84224,0.42325,1.50679,0.73386,1.10007,0.0079606,0.0079606,0.0079606
105,1044.59,1.31181,0.64449,0.96417,0.83794,0.78004,0.84951,0.43283,1.51499,0.75942,1.10166,0.0079408,0.0079408,0.0079408
106,1054.49,1.30918,0.63774,0.96843,0.8823,0.77868,0.85472,0.43533,1.46871,0.75152,1.091,0.007921,0.007921,0.007921
107,1064.38,1.31984,0.64589,0.96114,0.86993,0.76332,0.84651,0.42931,1.50692,0.76095,1.10254,0.0079012,0.0079012,0.0079012
108,1074.27,1.30273,0.64799,0.95746,0.87255,0.74829,0.84112,0.42528,1.49772,0.7311,1.09484,0.0078814,0.0078814,0.0078814
109,1084.23,1.30753,0.6423,0.95901,0.84581,0.78229,0.85123,0.42687,1.50145,0.73312,1.10054,0.0078616,0.0078616,0.0078616
110,1094.11,1.2929,0.63335,0.96898,0.84377,0.77087,0.84714,0.43954,1.4711,0.71261,1.09232,0.0078418,0.0078418,0.0078418
111,1104.03,1.29587,0.63786,0.9552,0.79507,0.77055,0.81408,0.42352,1.48456,0.76179,1.09716,0.007822,0.007822,0.007822
112,1113.94,1.28399,0.63012,0.95959,0.84485,0.77145,0.84061,0.42847,1.48239,0.72899,1.09519,0.0078022,0.0078022,0.0078022
113,1123.82,1.282,0.63104,0.96659,0.84807,0.79313,0.85665,0.43562,1.4804,0.71804,1.09118,0.0077824,0.0077824,0.0077824
114,1133.71,1.27851,0.62147,0.96371,0.88411,0.74435,0.83836,0.42839,1.49375,0.71947,1.09009,0.0077626,0.0077626,0.0077626
115,1143.62,1.28771,0.62465,0.96405,0.86004,0.79042,0.85781,0.43469,1.48741,0.72263,1.10564,0.0077428,0.0077428,0.0077428
116,1153.53,1.31541,0.64153,0.96775,0.83977,0.78049,0.84727,0.43926,1.47512,0.71727,1.09014,0.007723,0.007723,0.007723
117,1163.45,1.28129,0.63546,0.96175,0.85296,0.77033,0.8573,0.43726,1.4709,0.71456,1.09485,0.0077032,0.0077032,0.0077032
118,1173.38,1.27784,0.62461,0.94066,0.82862,0.78179,0.83681,0.42311,1.52816,0.73839,1.11282,0.0076834,0.0076834,0.0076834
119,1183.34,1.29167,0.62688,0.95907,0.86005,0.77718,0.85268,0.43613,1.46908,0.74073,1.08603,0.0076636,0.0076636,0.0076636
120,1193.24,1.26349,0.61556,0.96048,0.86987,0.78229,0.85604,0.44374,1.47598,0.7379,1.1132,0.0076438,0.0076438,0.0076438
121,1203.2,1.28464,0.62453,0.94694,0.84688,0.79133,0.85209,0.44218,1.47505,0.70619,1.08027,0.007624,0.007624,0.007624
122,1213.1,1.27954,0.61775,0.95734,0.8764,0.76242,0.84864,0.43358,1.50368,0.71823,1.10927,0.0076042,0.0076042,0.0076042
123,1223.25,1.27494,0.61834,0.9563,0.86442,0.77752,0.85266,0.42727,1.50543,0.72614,1.10394,0.0075844,0.0075844,0.0075844
124,1233.18,1.23759,0.60158,0.9432,0.87424,0.77958,0.85691,0.43318,1.48262,0.72145,1.09866,0.0075646,0.0075646,0.0075646
125,1243.05,1.26347,0.60874,0.94535,0.86959,0.77703,0.85329,0.43574,1.47935,0.70951,1.10102,0.0075448,0.0075448,0.0075448
126,1252.96,1.27075,0.61975,0.9505,0.85624,0.7841,0.85346,0.43687,1.48518,0.69756,1.10092,0.007525,0.007525,0.007525
127,1262.84,1.27213,0.62057,0.95686,0.86915,0.78607,0.85606,0.44435,1.47271,0.70946,1.08832,0.0075052,0.0075052,0.0075052
128,1272.76,1.27037,0.61229,0.94786,0.8737,0.78112,0.85973,0.434,1.48344,0.72134,1.09573,0.0074854,0.0074854,0.0074854
129,1282.66,1.26387,0.61365,0.94737,0.85771,0.785,0.85846,0.44216,1.49033,0.72005,1.09634,0.0074656,0.0074656,0.0074656
130,1292.56,1.24263,0.59724,0.94242,0.82774,0.78567,0.84293,0.43579,1.4545,0.72028,1.09205,0.0074458,0.0074458,0.0074458
131,1302.42,1.26113,0.60665,0.94834,0.85439,0.78681,0.85231,0.43937,1.47706,0.71244,1.11114,0.007426,0.007426,0.007426
132,1312.32,1.26039,0.60682,0.95334,0.8794,0.78386,0.86772,0.45052,1.43672,0.69991,1.08302,0.0074062,0.0074062,0.0074062
133,1322.23,1.25136,0.60487,0.94738,0.84577,0.78049,0.83875,0.42657,1.48568,0.7113,1.08872,0.0073864,0.0073864,0.0073864
134,1332.09,1.22939,0.59441,0.93659,0.84164,0.79219,0.84728,0.42501,1.50966,0.71503,1.11816,0.0073666,0.0073666,0.0073666
135,1341.95,1.20252,0.59302,0.94092,0.87294,0.77581,0.85371,0.4383,1.47657,0.72145,1.09348,0.0073468,0.0073468,0.0073468
136,1351.83,1.23011,0.60531,0.93947,0.84285,0.81394,0.8575,0.44215,1.47945,0.69838,1.10829,0.007327,0.007327,0.007327
137,1361.71,1.22523,0.59936,0.94676,0.86578,0.77958,0.84655,0.44368,1.47251,0.70555,1.09874,0.0073072,0.0073072,0.0073072
138,1371.57,1.22315,0.59316,0.93508,0.84399,0.76423,0.84181,0.43406,1.47674,0.73622,1.09791,0.0072874,0.0072874,0.0072874
139,1381.45,1.2083,0.59911,0.94151,0.87284,0.78125,0.85255,0.44105,1.47226,0.68899,1.08818,0.0072676,0.0072676,0.0072676
140,1391.34,1.22851,0.60354,0.94912,0.87815,0.76819,0.85388,0.43838,1.49729,0.71711,1.0987,0.0072478,0.0072478,0.0072478
141,1401.22,1.21654,0.5944,0.93997,0.84627,0.79068,0.84865,0.43639,1.47972,0.69628,1.10831,0.007228,0.007228,0.007228
142,1411.11,1.22197,0.58705,0.9445,0.87763,0.77099,0.85138,0.4375,1.46508,0.70212,1.09092,0.0072082,0.0072082,0.0072082
143,1420.99,1.22139,0.59096,0.93958,0.85263,0.78952,0.85137,0.44559,1.46512,0.69899,1.08266,0.0071884,0.0071884,0.0071884
144,1430.88,1.23675,0.59758,0.93422,0.88491,0.7918,0.86392,0.45225,1.44029,0.70079,1.08407,0.0071686,0.0071686,0.0071686
145,1440.79,1.21231,0.58624,0.94583,0.84817,0.80939,0.86042,0.43947,1.473,0.70457,1.10166,0.0071488,0.0071488,0.0071488
146,1450.68,1.19344,0.58108,0.93516,0.86997,0.785,0.84973,0.43934,1.4849,0.71564,1.10066,0.007129,0.007129,0.007129
147,1460.55,1.20178,0.59215,0.9347,0.8756,0.77868,0.8557,0.44474,1.48426,0.71496,1.09437,0.0071092,0.0071092,0.0071092
148,1470.63,1.19462,0.58277,0.9332,0.85446,0.78952,0.85019,0.44584,1.48836,0.70133,1.10509,0.0070894,0.0070894,0.0070894
149,1480.68,1.22428,0.59218,0.93112,0.85313,0.79584,0.85455,0.45173,1.46804,0.68983,1.0952,0.0070696,0.0070696,0.0070696
150,1490.52,1.19219,0.57558,0.92733,0.87397,0.79404,0.86129,0.45127,1.46371,0.69338,1.09178,0.0070498,0.0070498,0.0070498
151,1500.39,1.1943,0.5742,0.92627,0.85935,0.78925,0.85811,0.44688,1.45217,0.6765,1.08724,0.00703,0.00703,0.00703
152,1510.42,1.18491,0.57215,0.91806,0.8622,0.79133,0.86213,0.45252,1.44407,0.68805,1.08737,0.0070102,0.0070102,0.0070102
153,1520.57,1.18532,0.57377,0.93732,0.86585,0.78126,0.85834,0.45241,1.44225,0.68256,1.08355,0.0069904,0.0069904,0.0069904
154,1530.46,1.17584,0.57625,0.91942,0.85791,0.79223,0.8608,0.44648,1.47292,0.69033,1.10938,0.0069706,0.0069706,0.0069706
155,1540.34,1.18479,0.56692,0.9216,0.86984,0.79313,0.86144,0.44616,1.47027,0.67245,1.08765,0.0069508,0.0069508,0.0069508
156,1550.25,1.1653,0.57323,0.92893,0.85692,0.8061,0.8657,0.44799,1.4586,0.67427,1.10407,0.006931,0.006931,0.006931
157,1560.12,1.19189,0.5884,0.93101,0.84949,0.79313,0.8502,0.44194,1.4522,0.67251,1.09355,0.0069112,0.0069112,0.0069112
158,1570,1.17198,0.57146,0.94111,0.85407,0.79301,0.864,0.45137,1.45916,0.6599,1.10564,0.0068914,0.0068914,0.0068914
159,1579.87,1.17878,0.56676,0.93461,0.84791,0.80668,0.86363,0.44609,1.46728,0.69058,1.10329,0.0068716,0.0068716,0.0068716
160,1589.73,1.18918,0.58209,0.93391,0.86605,0.80016,0.86261,0.44907,1.46458,0.66296,1.09775,0.0068518,0.0068518,0.0068518
161,1599.59,1.16383,0.56596,0.92397,0.84883,0.79126,0.85317,0.44492,1.45928,0.66202,1.10054,0.006832,0.006832,0.006832
162,1609.45,1.17031,0.57278,0.92369,0.85554,0.79133,0.85129,0.44343,1.45534,0.68207,1.09443,0.0068122,0.0068122,0.0068122
